areaCode,lat,long,Country,Source
903,33.01201111,-95.52637667,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
904,30.25227667,-81.60564667,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
905,43.5654075,-79.333166,CA,https://github.com/ravisorg/Area-Code-Geolocation-Database
906,46.233333,-86.35,,wikipedia audit
907,60.26835333,-141.136315,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
908,40.66289727,-74.28977364,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
909,34.074295,-117.5405572,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
910,34.757956,-78.453958,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
912,32.12640333,-81.49298333,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
913,39.0303175,-94.718015,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
914,41.026625,-73.8051675,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
915,31.70664,-106.39512,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
916,38.54004235,-121.3983159,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
917,40.695385,-73.967385,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
918,36.1754425,-95.783525,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
919,35.72614286,-78.77469,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
920,43.948076,-88.281434,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
925,37.89177667,-121.935052,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
928,34.3190475,-113.5519425,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
929,40.691608,-73.959668,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
930,38.66688,-86.39125714,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
931,36.10256,-86.63212333,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
934,40.79404826,-73.20643,US,Npas analysis - overlays of existing area codes in https://github.com/ravisorg/Area-Code-Geolocation-Database
936,30.99429,-95.097855,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
937,39.85426692,-84.11555769,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
938,34.41824333,-86.63888167,US,Npas analysis - overlays of existing area codes in https://github.com/ravisorg/Area-Code-Geolocation-Database
940,33.39159333,-97.54021,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
941,27.20213333,-82.34435167,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
947,42.54372462,-83.26242846,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
949,33.57348615,-117.7337162,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
951,33.819667,-117.258786,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
952,44.838195,-93.4117575,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
954,26.14313842,-80.20192526,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
956,26.299599,-98.138061,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
959,41.67400917,-72.64104167,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
970,40.11755,-105.854795,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
971,45.34785933,-122.7965427,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
972,32.86905783,-96.82601565,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
973,40.83461737,-74.21941579,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
978,42.60368286,-71.22620857,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
979,30.11206667,-96.04625333,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
980,35.36768556,-80.74773778,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
984,35.72614286,-78.77469,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
985,29.97931333,-90.32739,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
986,44.415674,-115.558462,US,Npas analysis - overlays of existing area codes in https://github.com/ravisorg/Area-Code-Geolocation-Database
989,43.52936,-84.16104,US,https://github.com/ravisorg/Area-Code-Geolocation-Database
